Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SortableUserProviderComparator.java,3,2,77,84,28,77,87,4,"1,33",4,2,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/StatusBean.java,6,2,59,92,"15,33",59,103,22,"3,67",18,5,0,0,5,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/StatusUtils.java,17,4,184,644,"37,88",259,855,439,"25,82",235,5,0,0,5,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/UserDataProvider.java,3,2,95,103,"34,33",95,111,0,0,0,4,0,0,4,17,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java,6,4,102,164,"27,33",102,210,18,3,16,2,0,0,2,29,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,8,4,183,240,30,183,296,7,"0,88",3,4,2,0,8,24,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,18,6,119,232,"12,89",119,332,63,"3,5",15,0,0,0,2,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,6,3,50,60,10,50,75,5,"0,83",5,2,0,0,2,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java,28,5,211,620,"22,14",211,955,108,"3,86",55,1,0,0,5,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/BaseModalPage.java,10,4,54,76,"7,6",54,117,49,"4,9",22,1,0,0,1,22,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/BasePage.java,20,6,221,294,"14,7",221,477,134,"6,7",50,9,1,0,11,35,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/Configuration.java,48,8,705,2467,"51,4",711,4042,779,"16,23",176,28,2,0,36,23,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ConfigurationModalPage.java,17,6,116,171,"10,06",116,207,25,"1,47",16,0,0,0,2,26,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/ConnectorModalPage.java,54,7,443,1816,"33,63",436,3160,660,"12,22",103,7,2,0,15,33,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java,20,5,119,203,"10,15",119,263,44,"2,2",16,1,0,0,3,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,21,6,311,498,"23,71",304,723,85,"4,05",26,0,0,0,10,26,NO
