Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/to/UserTO.java,4,2,213,214,"53,5",213,247,32,8,32,27,0,0,28,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/to/VirtualSchemaTO.java,1,1,34,34,34,34,34,0,0,0,2,0,0,2,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/to/WorkflowDefinitionTO.java,1,1,46,46,46,46,46,0,0,0,4,0,0,4,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/to/WorkflowFormPropertyTO.java,1,1,133,133,133,133,133,0,0,0,19,0,0,19,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/to/WorkflowFormTO.java,3,2,151,152,"50,67",151,153,0,0,0,16,0,0,16,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/util/AttributableOperations.java,9,2,399,453,"50,33",370,505,31,"3,44",29,5,4,9,9,61,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/util/XMLSerializer.java,1,1,63,63,63,63,63,0,0,0,2,0,2,2,21,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/validation/SyncopeClientCompositeErrorException.java,2,2,96,103,"51,5",96,105,5,"2,5",5,7,0,0,7,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/validation/SyncopeClientErrorHandler.java,1,1,93,93,93,93,93,0,0,0,1,0,0,1,19,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/client/validation/SyncopeClientException.java,1,1,75,75,75,75,75,0,0,0,8,0,0,8,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/AbstractPolicySpec.java,1,1,29,29,29,29,29,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/AccountPolicySpec.java,1,1,175,175,175,175,175,0,0,0,20,0,0,20,50,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/AttributableType.java,1,1,27,27,27,27,27,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/AuditElements.java,3,1,244,248,"82,67",244,252,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/AuditLoggerName.java,2,1,98,101,"50,5",98,104,0,0,0,4,0,1,4,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/CipherAlgorithm.java,2,2,37,42,21,37,44,3,"1,5",3,1,0,0,1,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ConflictResolutionAction.java,1,1,31,31,31,31,31,0,0,0,0,0,0,0,20,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ConnConfPropSchema.java,2,2,107,107,"53,5",97,107,10,5,10,15,0,0,15,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ConnConfProperty.java,1,1,66,66,66,66,66,0,0,0,7,0,0,7,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ConnParameterType.java,1,1,37,37,37,37,37,0,0,0,1,0,0,1,19,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ConnectorCapability.java,1,1,35,35,35,35,35,0,0,0,0,0,0,0,19,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/EntityViolationType.java,4,1,69,100,25,69,131,0,0,0,2,0,0,2,17,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/IntMappingType.java,4,2,172,204,51,158,215,35,"8,75",21,4,0,3,4,55,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PasswordPolicySpec.java,1,1,353,353,353,353,353,0,0,0,48,0,0,48,88,NO
