@relation WalkForward_3_BOOKKEEPER_TRAINING-SET_R[4.2.1]-weka.filters.unsupervised.attribute.Remove-R2

@attribute Version {4.0.0,4.1.0,4.2.0,4.2.1}
@attribute NR numeric
@attribute NAUTHORS numeric
@attribute LOC numeric
@attribute LOC_ADDED numeric
@attribute AVGLOCADDED numeric
@attribute MAXLOCADDED numeric
@attribute LOCTOUCHED numeric
@attribute CHURN numeric
@attribute AVGCHURN numeric
@attribute MAXCHURN numeric
@attribute NPBM numeric
@attribute NPVM numeric
@attribute NSM numeric
@attribute NAM numeric
@attribute LOCM numeric
@attribute BUGGY {YES,NO}

@data
4.2.1,0,0,132,0,0,0,0,0,0,0,3,0,0,3,30,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.2.1,0,0,83,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,3,0,0,3,18,NO
4.2.1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,26,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,1,0,0,2,24,NO
4.2.1,0,0,86,0,0,0,0,0,0,0,6,0,0,6,23,NO
4.2.1,0,0,355,0,0,0,0,0,0,0,16,3,0,19,44,NO
4.2.1,0,0,53,0,0,0,0,0,0,0,0,0,0,1,18,NO
4.2.1,1,1,798,8,8,8,10,6,6,6,46,7,1,60,96,NO
4.2.1,0,0,75,0,0,0,0,0,0,0,4,0,0,4,22,NO
4.2.1,0,0,125,0,0,0,0,0,0,0,1,0,0,8,22,NO
4.2.1,0,0,200,0,0,0,0,0,0,0,11,0,0,11,36,NO
4.2.1,0,0,134,0,0,0,0,0,0,0,5,0,0,12,18,NO
4.2.1,0,0,57,0,0,0,0,0,0,0,2,0,0,2,40,NO
4.2.1,0,0,123,0,0,0,0,0,0,0,8,0,0,8,89,NO
4.2.1,0,0,204,0,0,0,0,0,0,0,13,1,0,17,40,NO
4.2.1,0,0,162,0,0,0,0,0,0,0,6,1,1,7,32,NO
4.2.1,0,0,130,0,0,0,0,0,0,0,7,0,1,7,30,NO
4.2.1,0,0,108,0,0,0,0,0,0,0,9,0,0,9,71,NO
4.2.1,0,0,353,0,0,0,0,0,0,0,23,0,0,27,37,NO
4.2.1,0,0,80,0,0,0,0,0,0,0,4,0,0,4,54,NO
4.2.1,0,0,28,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.1,0,0,57,0,0,0,0,0,0,0,1,0,0,3,17,NO
4.2.1,1,1,306,5,5,5,8,2,2,2,14,2,0,16,36,NO
4.2.1,1,1,340,6,6,6,10,2,2,2,17,0,0,19,41,NO
4.2.1,0,0,104,0,0,0,0,0,0,0,10,0,0,10,15,NO
4.2.1,0,0,35,0,0,0,0,0,0,0,1,0,2,2,15,NO
4.2.1,0,0,98,0,0,0,0,0,0,0,12,0,0,12,15,NO
4.2.1,0,0,117,0,0,0,0,0,0,0,6,0,3,6,20,NO
4.2.1,0,0,58,0,0,0,0,0,0,0,3,0,3,3,15,NO
4.2.1,0,0,51,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.2.1,0,0,57,0,0,0,0,0,0,0,6,0,0,6,15,NO
4.2.1,0,0,688,0,0,0,0,0,0,0,43,0,1,43,38,NO
4.2.1,0,0,198,0,0,0,0,0,0,0,10,2,0,12,37,NO
4.2.1,0,0,430,0,0,0,0,0,0,0,14,0,0,15,35,NO
4.2.1,1,1,172,35,35,35,46,24,24,24,9,0,0,12,35,NO
4.2.1,0,0,287,0,0,0,0,0,0,0,11,0,0,17,60,NO
4.2.1,0,0,35,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.2.1,0,0,103,0,0,0,0,0,0,0,6,0,0,9,18,NO
4.2.1,0,0,1198,0,0,0,0,0,0,0,37,0,0,41,119,NO
4.2.1,0,0,139,0,0,0,0,0,0,0,2,1,1,3,23,NO
4.2.1,0,0,90,0,0,0,0,0,0,0,5,0,0,5,17,NO
4.2.1,0,0,297,0,0,0,0,0,0,0,20,0,0,20,29,NO
4.2.1,1,1,231,8,8,8,8,8,8,8,8,1,1,10,25,NO
4.2.1,0,0,399,0,0,0,0,0,0,0,22,2,0,24,30,NO
4.2.1,0,0,116,0,0,0,0,0,0,0,7,0,0,7,15,NO
4.2.1,0,0,178,0,0,0,0,0,0,0,2,0,0,3,23,NO
4.2.1,0,0,740,0,0,0,0,0,0,0,43,0,0,53,101,NO
4.2.1,0,0,36,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.1,0,0,36,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.1,0,0,36,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.1,1,1,300,0,0,0,6,6,6,6,9,0,1,11,53,NO
4.2.1,0,0,79,0,0,0,0,0,0,0,3,0,1,3,16,NO
4.2.1,0,0,84,0,0,0,0,0,0,0,2,1,0,3,18,NO
4.2.1,0,0,365,0,0,0,0,0,0,0,5,0,0,5,52,NO
4.2.1,0,0,306,0,0,0,0,0,0,0,18,1,0,19,34,NO
4.2.1,0,0,263,0,0,0,0,0,0,0,21,0,0,26,16,NO
4.2.1,0,0,41,0,0,0,0,0,0,0,1,0,0,1,20,NO
4.2.1,0,0,170,0,0,0,0,0,0,0,26,0,0,26,15,NO
4.2.1,0,0,258,0,0,0,0,0,0,0,11,1,0,15,38,NO
4.2.1,0,0,280,0,0,0,0,0,0,0,9,1,0,11,24,NO
4.2.1,0,0,137,0,0,0,0,0,0,0,12,0,0,12,21,NO
4.2.1,0,0,48,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.1,0,0,801,0,0,0,0,0,0,0,49,5,1,59,94,NO
4.2.1,0,0,86,0,0,0,0,0,0,0,2,0,1,4,17,NO
4.2.1,0,0,359,0,0,0,0,0,0,0,9,0,0,11,33,NO
4.2.1,0,0,269,0,0,0,0,0,0,0,15,0,0,19,36,NO
4.2.1,0,0,53,0,0,0,0,0,0,0,2,0,1,3,15,NO
4.2.1,0,0,308,0,0,0,0,0,0,0,13,0,0,19,19,NO
4.2.1,0,0,54,0,0,0,0,0,0,0,1,0,1,2,15,NO
4.2.1,0,0,308,0,0,0,0,0,0,0,16,1,0,18,29,NO
4.2.1,0,0,55,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.1,0,0,214,0,0,0,0,0,0,0,10,0,0,10,30,NO
4.2.1,0,0,247,0,0,0,0,0,0,0,9,0,0,10,32,NO
4.2.1,0,0,64,0,0,0,0,0,0,0,2,0,0,3,17,NO
4.2.1,0,0,206,0,0,0,0,0,0,0,8,1,0,9,34,NO
4.2.1,0,0,62,0,0,0,0,0,0,0,1,0,0,1,18,NO
4.2.1,0,0,60,0,0,0,0,0,0,0,1,0,0,1,18,NO
4.2.1,0,0,321,0,0,0,0,0,0,0,19,0,0,21,24,NO
4.2.1,0,0,329,0,0,0,0,0,0,0,19,0,0,21,29,NO
4.2.1,0,0,47,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.2.1,0,0,94,0,0,0,0,0,0,0,8,0,0,8,18,NO
