PROJECT,TRAINING-RELEASES,TEST-RELEASE,CLASSIFIER,FEATURE-SELECTION,BALANCING,COST-SENSITIVE,%-TRAINING,PRECISION,RECALL,AUC,KAPPA,ACCURACY,TRUE-NEGATIVE,TRUE-POSITIVE,FALSE-POSITIVE,FALSE-NEGATIVE
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,SENSITIVE_THRESHOLD,32.24400871459695,0.41479099678456594,1.0,0.5,0.0,41.47909967845659,0.0,129.0,182.0,0.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,NO_COST_SENSITIVE,67.43455497382199,0.8717948717948718,0.26356589147286824,0.8333759263991822,0.26278860285402733,67.84565916398714,177.0,34.0,5.0,95.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,SENSITIVE_LEARNING,67.43455497382199,0.8142857142857143,0.4418604651162791,0.8180424226935855,0.3968605261356635,72.66881028938907,169.0,57.0,13.0,72.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,SENSITIVE_THRESHOLD,67.43455497382199,0.48828125,0.9689922480620154,0.6246060141408979,0.21796710563078583,56.59163987138264,51.0,125.0,131.0,4.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,NO_COST_SENSITIVE,56.011315417256014,0.90625,0.2248062015503876,0.8342277877161598,0.233935190721033,66.88102893890675,179.0,29.0,3.0,100.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,SENSITIVE_LEARNING,56.011315417256014,0.8135593220338984,0.37209302325581395,0.8213433852968737,0.3383896776580491,70.41800643086816,171.0,48.0,11.0,81.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,NO_BALANCING,SENSITIVE_THRESHOLD,56.011315417256014,0.4666666666666667,0.9767441860465116,0.5927676974188603,0.16006173179738736,52.733118971061096,38.0,126.0,144.0,3.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,NO_COST_SENSITIVE,67.43455497382199,0.8604651162790697,0.2868217054263566,0.8056904335974103,0.2811453370442003,68.48874598070739,176.0,37.0,6.0,92.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_LEARNING,67.43455497382199,0.8095238095238095,0.3953488372093023,0.8030922565806287,0.3559298633163054,71.06109324758843,170.0,51.0,12.0,78.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,OVERSAMPLING,SENSITIVE_THRESHOLD,67.43455497382199,0.5040322580645161,0.9689922480620154,0.6465840361189198,0.2584533353359743,59.163987138263664,59.0,125.0,123.0,4.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,NO_COST_SENSITIVE,32.24400871459695,0.8260869565217391,0.4418604651162791,0.7985773916006474,0.40323464912280715,72.9903536977492,170.0,57.0,12.0,72.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_LEARNING,32.24400871459695,0.7777777777777778,0.5426356589147286,0.7932532583695374,0.4526721468511216,74.59807073954984,162.0,70.0,20.0,59.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,UNDERSAMPLING,SENSITIVE_THRESHOLD,32.24400871459695,0.41479099678456594,1.0,0.5,0.0,41.47909967845659,0.0,129.0,182.0,0.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,SMOTE,NO_COST_SENSITIVE,67.43455497382199,0.8717948717948718,0.26356589147286824,0.8333759263991822,0.26278860285402733,67.84565916398714,177.0,34.0,5.0,95.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,67.43455497382199,0.8142857142857143,0.4418604651162791,0.8180424226935855,0.3968605261356635,72.66881028938907,169.0,57.0,13.0,72.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,67.43455497382199,0.48828125,0.9689922480620154,0.6246060141408979,0.21796710563078583,56.59163987138264,51.0,125.0,131.0,4.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,NO_COST_SENSITIVE,69.4499017681729,0.8181818181818182,0.11538461538461539,0.8621382194343568,0.14952047144012598,77.17041800643086,231.0,9.0,2.0,69.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,SENSITIVE_LEARNING,69.4499017681729,0.6956521739130435,0.41025641025641024,0.7710190381864201,0.4055052886453423,80.70739549839229,219.0,32.0,14.0,46.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,SENSITIVE_THRESHOLD,69.4499017681729,0.27956989247311825,1.0,0.5686695278969958,0.07395226878805393,35.369774919614144,32.0,78.0,201.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,NO_COST_SENSITIVE,77.24945135332845,0.8181818181818182,0.11538461538461539,0.8143501705733466,0.14952047144012598,77.17041800643086,231.0,9.0,2.0,69.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,SENSITIVE_LEARNING,77.24945135332845,0.3148936170212766,0.9487179487179487,0.7003136348629911,0.15437601964306313,46.945337620578776,72.0,74.0,161.0,4.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,SENSITIVE_THRESHOLD,77.24945135332845,0.25742574257425743,1.0,0.5171673819742489,0.017522429552251393,27.65273311897106,8.0,78.0,225.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,NO_COST_SENSITIVE,53.51270553064275,0.8787878787878788,0.3717948717948718,0.8496203367448003,0.43883838899669775,82.95819935691318,229.0,29.0,4.0,49.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,SENSITIVE_LEARNING,53.51270553064275,0.2508038585209003,1.0,0.6762682953670078,0.0,25.080385852090032,0.0,78.0,233.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,SENSITIVE_THRESHOLD,53.51270553064275,0.2508038585209003,1.0,0.5,0.0,25.080385852090032,0.0,78.0,233.0,0.0
BOOKKEEPER," 4.0.0 4.1.0 4.2.0",4.2.1,RANDOM_FOREST,NO_FEATURE_SELECTION,SMOTE,NO_COST_SENSITIVE,77.24945135332845,0.9230769230769231,0.3076923076923077,0.8561681523054914,0.3843325791855204,81.9935691318328,231.0,24.0,2.0,54.0
